"","venue_name","match_id","match_home_team","match_away_team","match_date","match_local_time","match_attendance","match_round","match_home_team_goals","match_home_team_behinds","match_home_team_score","match_away_team_goals","match_away_team_behinds","match_away_team_score","match_margin","match_winner","match_weather_temp_c","match_weather_type","player_id","player_first_name","player_last_name","player_height_cm","player_weight_kg","player_is_retired","player_team","guernsey_number","kicks","marks","handballs","disposals","effective_disposals","disposal_efficiency_percentage","goals","behinds","hitouts","tackles","rebounds","inside_fifties","clearances","clangers","free_kicks_for","free_kicks_against","brownlow_votes","contested_possessions","uncontested_possessions","contested_marks","marks_inside_fifty","one_percenters","bounces","goal_assists","time_on_ground_percentage","afl_fantasy_score","supercoach_score","centre_clearances","stoppage_clearances","score_involvements","metres_gained","turnovers","intercepts","tackles_inside_fifty","contest_def_losses","contest_def_one_on_ones","contest_off_one_on_ones","contest_off_wins","def_half_pressure_acts","effective_kicks","f50_ground_ball_gets","ground_ball_gets","hitouts_to_advantage","hitout_win_percentage","intercept_marks","marks_on_lead","pressure_acts","rating_points","ruck_contests","score_launches","shots_at_goal","spoils","subbed","player_position","date"
"2057","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",12923,"Eddie","Ford",189,0,NA,"North Melbourne",40,9,6,11,20,18,90,3,0,0,3,0,1,0,0,0,0,0,4,16,0,1,1,0,0,79,97,NA,0,0,4,135,1,2,1,0,0,0,0,6,8,1,4,0,0,1,0,12,15.6,0,0,3,0,NA,"HFFR",2024-04-14
"2058","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",12939,"Charlie","Comben",199,0,NA,"North Melbourne",30,9,9,5,14,12,86,0,0,0,1,4,0,0,2,1,0,0,4,10,3,0,4,0,0,92,69,NA,0,0,0,191,3,6,0,0,0,0,0,3,7,0,0,0,0,5,0,4,12.1,0,0,0,3,NA,"BPL",2024-04-14
"2059","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",12975,"Paul","Curtis",185,0,NA,"North Melbourne",25,7,3,3,10,5,50,1,3,0,4,0,2,0,4,2,3,0,6,5,0,2,1,0,1,82,54,NA,0,0,6,175,6,3,3,0,0,1,0,2,2,3,4,0,0,0,1,14,0.2,0,1,5,0,NA,"FPL",2024-04-14
"2060","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",12976,"Oliver","Dempsey",187,0,NA,"Geelong",28,8,6,5,13,10,77,1,1,0,3,1,0,1,1,2,1,0,5,7,1,3,0,0,0,84,70,NA,0,1,5,207,1,4,1,0,0,0,0,5,5,0,1,0,0,1,2,11,10,0,2,3,0,NA,"INT",2024-04-14
"2061","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",12990,"Bigoa","Nyuon",197,0,NA,"North Melbourne",28,14,7,5,19,14,74,0,0,0,2,2,0,0,3,2,0,0,7,12,1,0,7,0,0,92,83,NA,0,0,3,210,3,7,0,0,0,0,0,6,11,0,3,0,0,3,0,8,10.3,0,2,0,6,NA,"BPR",2024-04-14
"2062","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",12995,"Shannon","Neale",203,0,NA,"Geelong",33,6,4,1,7,5,71,3,1,5,6,1,1,1,0,0,0,0,4,3,2,3,2,0,0,88,80,NA,1,0,6,188,1,1,5,0,0,2,1,3,4,1,2,2,22.7,1,1,15,14.6,22,1,4,2,NA,"FF",2024-04-14
"2063","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",13030,"Harry","Sheezel",185,0,NA,"North Melbourne",3,23,15,15,38,31,82,1,0,0,3,5,6,2,3,0,1,0,7,28,0,1,3,0,2,89,159,NA,0,2,5,525,5,4,0,0,0,0,0,23,20,0,5,0,0,1,0,29,20.3,0,0,1,1,NA,"HBFL",2024-04-14
"2064","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",13061,"Blake","Drury",177,0,NA,"North Melbourne",41,13,11,4,17,13,77,2,0,0,2,2,4,2,2,1,0,0,4,13,0,2,0,0,1,85,101,NA,0,2,6,240,3,1,0,0,0,0,0,5,10,2,4,0,0,0,2,9,9.8,0,0,2,0,NA,"INT",2024-04-14
"2065","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",13062,"Jhye","Clark",181,0,NA,"Geelong",13,0,0,1,1,1,100,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,2,NA,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,1.2,0,0,0,0,NA,"SUB",2024-04-14
"2066","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",13065,"George","Wardlaw",182,0,NA,"North Melbourne",6,12,4,4,16,9,56,0,0,0,3,1,2,3,4,3,1,0,5,11,0,0,0,0,0,71,68,NA,1,2,1,253,6,2,0,0,0,0,0,15,7,0,1,0,0,0,0,24,0.8,0,0,0,0,NA,"CHB",2024-04-14
"2067","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",13104,"Zane","Duursma",190,0,NA,"North Melbourne",7,3,2,7,10,8,80,0,0,0,1,0,0,1,2,0,0,0,4,6,0,0,2,1,0,78,33,NA,0,1,2,124,2,2,0,0,0,0,0,8,2,1,4,0,0,0,0,11,7.6,0,1,0,2,NA,"HFFL",2024-04-14
"2068","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",13105,"Colby","McKercher",182,0,NA,"North Melbourne",10,0,0,1,1,1,100,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,2,NA,0,1,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.6,0,1,0,0,NA,"INT",2024-04-14
"2069","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",13125,"Connor","O'Sullivan",198,0,NA,"Geelong",14,3,3,8,11,8,73,0,1,0,1,1,1,0,3,1,0,0,6,5,1,0,5,0,0,87,40,NA,0,0,2,87,3,4,0,0,4,0,0,7,2,1,4,0,0,1,0,7,5.9,0,1,1,5,NA,"BPR",2024-04-14
"2070","GMHBA Stadium",16639,"Geelong","North Melbourne","2024-04-14","13:00:00",0,"5",21,13,139,10,4,64,75,"Geelong",21,"MOSTLY_SUNNY",13126,"Tyler","Sellers",193,0,NA,"North Melbourne",36,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,74,7,NA,0,0,0,-1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,6,-2,0,0,0,0,NA,"FPR",2024-04-14
"2071","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",11801,"Dustin","Martin",187,0,FALSE,"Richmond",4,9,7,4,13,10,77,1,0,0,1,0,3,0,2,0,0,0,1,12,0,2,0,0,1,83,66,NA,0,0,7,266,2,0,0,0,0,0,0,4,7,0,0,0,0,0,3,8,7.1,0,0,2,0,NA,"FPR",2024-04-14
"2072","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",11908,"Jack","Darling",191,0,FALSE,"West Coast",27,7,4,7,14,6,43,1,1,3,1,0,2,0,3,0,0,0,8,7,2,3,1,0,2,93,61,NA,0,0,4,191,4,0,1,0,0,5,2,0,3,4,5,0,25,0,2,3,8,12,0,3,0,NA,"FF",2024-04-14
"2073","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",11942,"Jamie","Cripps",184,0,FALSE,"West Coast",15,6,4,4,10,6,60,2,1,0,1,0,2,1,1,1,0,0,4,6,0,3,1,1,1,90,56,NA,0,1,7,255,0,1,0,0,0,1,0,0,4,1,3,0,0,0,0,15,8.6,0,1,4,0,NA,"HFFL",2024-04-14
"2074","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12093,"Elliot","Yeo",191,0,FALSE,"West Coast",6,13,2,14,27,18,67,2,1,0,3,2,5,15,5,2,2,0,19,9,0,1,1,0,2,73,94,NA,5,10,13,363,3,2,0,0,0,0,0,1,8,3,15,0,0,0,0,9,22.4,0,8,4,0,NA,"RR",2024-04-14
"2075","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12180,"Nick","Vlastuin",187,0,FALSE,"Richmond",1,16,9,8,24,22,92,0,0,0,2,6,1,1,3,2,1,0,7,13,1,0,3,1,0,91,98,NA,0,1,3,415,1,7,0,0,2,0,0,6,15,0,4,0,0,2,0,9,14.2,0,2,0,3,NA,"HBFR",2024-04-14
"2076","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12279,"Jeremy","McGovern",197,0,FALSE,"West Coast",20,9,3,6,15,15,100,0,0,0,0,2,0,1,1,1,0,0,7,5,0,0,2,0,0,88,49,NA,0,1,4,97,0,7,0,1,2,0,0,9,9,0,6,0,0,1,0,11,9.8,0,4,0,2,NA,"CHB",2024-04-14
"2077","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12324,"Kamdyn","McIntosh",191,0,FALSE,"Richmond",33,5,2,1,6,4,67,0,0,0,3,0,2,0,3,0,3,0,1,6,0,0,1,2,0,78,26,NA,0,0,2,169,1,0,0,0,0,0,0,3,4,0,1,0,0,0,0,16,4,0,0,0,1,NA,"WL",2024-04-14
"2078","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12340,"Liam","Duggan",186,0,FALSE,"West Coast",14,21,6,1,22,16,73,0,0,0,1,5,3,2,3,0,1,0,5,13,1,0,1,0,1,86,84,NA,1,1,2,505,2,4,0,0,2,0,0,4,15,0,3,0,0,2,0,8,10.7,0,0,0,0,NA,"HBFR",2024-04-14
"2079","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12379,"Toby","Nankervis",199,0,FALSE,"Richmond",25,5,2,7,12,3,25,0,0,37,6,1,1,3,7,1,3,0,13,0,2,0,3,0,0,82,88,NA,0,3,3,110,1,4,0,0,1,1,0,8,0,0,4,7,50,2,0,18,5.3,74,3,0,1,NA,"RK",2024-04-14
"2080","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12391,"Tom","Barrass",197,0,FALSE,"West Coast",37,4,2,2,6,4,67,0,0,0,0,3,0,0,0,1,0,0,4,2,0,0,5,0,0,90,23,NA,0,0,0,135,2,6,0,0,1,0,0,3,3,0,3,0,0,1,0,4,5.3,0,0,0,5,NA,"FB",2024-04-14
"2081","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12409,"Daniel","Rioli",179,0,FALSE,"Richmond",17,10,2,9,19,15,79,0,0,0,6,6,2,1,1,1,0,0,9,11,0,0,1,5,0,85,79,NA,1,0,7,372,3,7,0,0,0,0,0,21,8,0,7,0,0,0,0,24,15.4,0,3,0,0,NA,"CHB",2024-04-14
"2082","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12425,"Jayden","Short",178,0,FALSE,"Richmond",15,2,0,0,2,1,50,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,20,11,NA,0,0,1,77,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,1,0,NA,"INT",2024-04-14
"2083","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12433,"Jayden","Hunt",188,0,FALSE,"West Coast",5,9,2,1,10,6,60,0,0,0,4,1,1,0,3,1,0,0,4,4,1,0,0,0,0,84,52,NA,0,0,3,227,3,2,2,0,0,0,0,3,5,1,2,0,0,1,0,11,6.3,0,1,0,0,NA,"WL",2024-04-14
"2084","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12454,"Tom","Cole",188,0,FALSE,"West Coast",28,11,4,2,13,10,77,0,1,0,3,2,4,0,2,0,1,0,3,11,0,0,1,0,1,79,59,NA,0,0,6,278,2,3,0,0,1,0,0,6,8,0,2,0,0,0,0,10,6.2,0,2,1,0,NA,"INT",2024-04-14
"2085","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12464,"Nathan","Broad",192,0,FALSE,"Richmond",35,14,6,4,18,16,89,0,0,0,2,5,0,0,3,0,2,0,6,8,1,0,5,0,0,89,70,NA,0,0,2,251,4,8,0,2,3,0,0,3,12,0,5,0,0,3,0,4,12.2,0,2,0,5,NA,"HBFL",2024-04-14
"2086","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12542,"Shai","Bolton",176,0,FALSE,"Richmond",29,15,8,6,21,15,71,3,1,0,1,0,2,5,2,1,0,0,7,14,1,3,3,4,1,90,105,NA,3,2,8,318,3,0,1,0,0,2,0,6,9,1,4,0,0,0,2,12,17.7,1,0,5,1,NA,"FF",2024-04-14
"2087","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12554,"Alex","Witherden",188,0,FALSE,"West Coast",23,11,5,4,15,11,73,0,0,0,0,2,2,0,2,0,1,0,3,11,0,0,0,0,0,88,53,NA,0,0,3,252,2,4,0,0,0,0,0,5,8,0,3,0,0,0,0,6,3.3,0,1,0,0,NA,"BPL",2024-04-14
"2088","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12584,"Jack","Graham",181,0,FALSE,"Richmond",34,9,0,8,17,10,59,0,0,0,8,2,6,3,1,1,1,0,9,8,0,0,0,0,1,76,73,NA,1,2,7,333,0,3,1,0,0,0,0,11,4,1,6,0,0,0,0,26,13.3,0,2,0,0,NA,"C",2024-04-14
"2089","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12605,"Tim","Kelly",184,0,FALSE,"West Coast",11,16,4,13,29,17,59,0,2,0,6,0,9,8,2,0,0,0,12,17,0,0,0,2,2,83,112,NA,5,3,8,553,7,4,0,0,0,0,0,8,5,2,12,0,0,2,0,14,19.9,0,3,3,0,NA,"C",2024-04-14
"2090","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12609,"Jake","Waterman",192,0,FALSE,"West Coast",2,16,13,2,18,12,67,6,2,1,4,0,4,0,3,2,0,0,10,7,8,8,2,0,0,98,148,NA,0,0,11,314,4,1,2,0,0,4,4,0,10,0,1,1,100,0,2,8,19.9,1,2,9,0,NA,"CHF",2024-04-14
"2091","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12630,"Jack","Petruccelle",188,0,FALSE,"West Coast",21,11,4,5,16,12,75,2,1,0,3,0,3,0,2,3,0,0,5,11,0,0,2,0,0,85,83,NA,0,0,7,371,2,2,1,0,0,3,2,3,7,1,2,0,0,0,1,15,17.1,0,1,3,0,NA,"FPR",2024-04-14
"2092","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12668,"Liam","Baker",173,0,FALSE,"Richmond",7,16,4,9,25,17,68,1,1,0,3,1,3,5,5,1,2,0,9,15,0,0,1,0,1,86,92,NA,2,3,7,352,6,4,0,0,0,0,0,11,10,0,5,0,0,1,0,18,13.8,0,2,2,0,NA,"RR",2024-04-14
"2093","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12709,"Josh","Rotham",193,0,FALSE,"West Coast",35,10,7,1,11,9,82,0,0,0,1,4,2,0,1,0,1,0,4,6,2,0,2,0,0,84,54,NA,0,0,2,329,1,4,0,0,1,0,0,7,9,0,2,0,0,2,0,9,7.9,0,1,0,2,NA,"BPR",2024-04-14
"2094","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12761,"Marlion","Pickett",184,0,FALSE,"Richmond",50,6,3,7,13,7,54,0,1,0,3,2,1,2,2,1,0,0,8,6,0,0,1,0,0,86,55,NA,1,1,3,232,3,3,0,0,0,0,0,7,2,3,8,0,0,0,0,10,7.5,0,1,1,1,NA,"INT",2024-04-14
"2095","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12836,"Thomson","Dow",184,0,NA,"Richmond",27,4,1,9,13,9,69,0,0,0,3,0,2,3,0,1,0,0,4,9,0,0,2,0,1,72,46,NA,0,3,6,174,2,0,1,0,0,0,0,9,2,0,2,0,0,0,0,16,6.1,0,1,0,1,NA,"R",2024-04-14
"2096","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12837,"Bailey J.","Williams",201,0,NA,"West Coast",32,7,2,6,13,9,69,0,1,17,0,0,2,7,2,3,1,0,10,6,1,0,6,0,1,74,57,NA,1,6,6,132,0,1,0,0,1,0,0,2,3,1,2,5,27.9,0,0,6,7.2,61,4,1,4,NA,"RK",2024-04-14
"2097","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12860,"Tyler","Brockman",180,0,NA,"West Coast",10,2,1,8,10,9,90,0,1,0,2,0,0,1,0,0,0,0,7,4,0,1,1,0,1,76,34,NA,0,1,4,47,0,2,0,0,0,1,0,6,1,3,6,0,0,0,0,18,8.6,0,0,1,0,NA,"INT",2024-04-14
"2098","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12861,"Jacob","Koschitzke",196,0,NA,"Richmond",20,4,3,3,7,3,43,0,0,12,0,0,2,0,2,1,1,0,5,2,3,1,4,0,0,83,37,NA,0,0,2,147,1,1,0,0,2,2,1,0,0,0,1,3,60,1,0,3,4.3,20,1,1,3,NA,"INT",2024-04-14
"2099","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12884,"Rhyan","Mansell",180,0,NA,"Richmond",31,6,0,5,11,7,64,0,0,0,6,1,5,0,3,0,2,0,6,5,0,0,1,0,1,74,46,NA,0,0,6,211,3,1,2,0,0,2,0,9,3,3,6,0,0,0,0,26,11.3,0,0,0,1,NA,"CHF",2024-04-14
"2100","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12904,"Hugo","Ralphsmith",187,0,NA,"Richmond",13,8,7,2,10,7,70,0,1,0,2,3,0,0,4,0,1,0,2,8,0,1,3,0,0,88,55,NA,0,0,3,290,2,1,0,1,1,0,0,7,6,0,2,0,0,0,1,14,-0.1,0,1,1,2,NA,"WR",2024-04-14
"2101","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12912,"Luke","Edwards",189,0,NA,"West Coast",16,1,1,1,2,2,100,0,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,21,16,NA,0,0,0,61,1,1,0,0,0,0,0,6,1,0,1,0,0,0,0,8,2.1,0,0,0,0,NA,"FPL",2024-04-14
"2102","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12935,"Maurice","Rioli",179,0,NA,"Richmond",10,7,4,2,9,3,33,1,1,0,1,0,3,0,4,0,1,0,3,6,0,3,0,0,0,75,45,NA,0,0,6,175,3,0,0,0,0,1,0,4,2,0,3,0,0,0,1,11,0.5,0,0,3,0,NA,"HFFR",2024-04-14
"2103","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12940,"Ben","Miller",198,0,NA,"Richmond",46,14,12,5,19,19,100,0,0,0,1,8,1,0,2,0,2,0,3,14,1,0,5,1,0,94,86,NA,0,0,2,365,2,7,0,3,4,0,0,8,14,0,2,0,0,4,0,9,12.8,0,0,0,5,NA,"FB",2024-04-14
"2104","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12958,"Brady","Hough",191,0,NA,"West Coast",19,3,1,5,8,6,75,0,0,0,1,3,0,0,1,0,0,0,5,3,0,0,1,0,0,86,26,NA,0,0,1,64,1,5,0,0,1,0,0,6,3,0,5,0,0,1,0,7,2.4,0,0,0,1,NA,"HBFL",2024-04-14
"2105","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",12960,"Jack","Williams",198,0,NA,"West Coast",34,3,1,2,5,5,100,1,0,3,5,0,2,1,0,1,0,0,3,2,1,1,1,0,0,68,46,NA,0,1,2,110,0,0,2,0,0,3,0,3,3,0,0,0,13.6,0,0,12,9.4,22,0,1,1,NA,"INT",2024-04-14
"2106","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",13015,"Tyler","Sonsie",181,0,NA,"Richmond",40,5,3,1,6,5,83,1,0,0,1,0,2,0,1,1,1,0,2,3,0,1,0,0,1,50,34,NA,0,0,3,63,1,2,1,0,0,1,0,4,4,0,1,0,0,0,0,9,5.5,0,0,1,0,NA,"SUB",2024-04-14
"2107","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",13031,"Noah","Long",179,0,NA,"West Coast",13,7,4,6,13,10,77,0,0,0,3,0,3,0,2,1,1,0,4,9,0,0,1,0,0,84,55,NA,0,0,2,197,5,1,1,0,0,0,0,1,5,1,3,0,0,0,0,13,3.6,0,0,0,1,NA,"HFFR",2024-04-14
"2108","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",13032,"Reuben","Ginbey",191,0,NA,"West Coast",7,7,1,6,13,9,69,0,0,0,5,1,6,2,1,1,0,0,6,7,0,0,0,0,0,67,57,NA,1,1,2,339,2,0,0,0,0,0,0,6,6,0,5,0,0,0,0,15,7.2,0,0,0,0,NA,"INT",2024-04-14
"2109","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",13033,"Campbell","Chesser",186,0,NA,"West Coast",18,10,1,3,13,10,77,1,0,0,3,1,4,3,1,0,1,0,4,8,0,0,1,1,1,81,54,NA,0,3,5,352,1,1,0,0,0,0,0,5,7,0,4,0,0,0,0,15,13.3,0,1,1,1,NA,"WR",2024-04-14
"2110","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",13044,"Tylar","Young",196,0,NA,"Richmond",45,5,4,0,5,4,80,0,0,0,2,3,1,0,0,0,0,0,0,5,0,0,5,0,0,90,35,NA,0,0,0,185,2,1,0,3,4,0,0,4,4,0,0,0,0,0,1,5,4.2,0,0,0,5,NA,"BPR",2024-04-14
"2111","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",13071,"Ryan","Maric",196,0,NA,"West Coast",41,1,1,6,7,5,71,0,0,0,1,1,0,0,0,0,0,0,4,3,0,0,0,0,0,51,22,NA,0,0,1,-29,0,0,1,0,0,0,0,0,1,2,4,0,0,0,0,1,1.9,0,0,0,0,NA,"SUB",2024-04-14
"2112","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",13097,"Tom","Brown",193,0,NA,"Richmond",30,6,2,1,7,4,57,0,0,0,1,5,0,0,3,0,0,0,1,6,0,0,3,0,0,76,30,NA,0,0,1,165,3,1,0,0,1,0,0,11,3,0,1,0,0,0,0,11,2.8,0,0,0,3,NA,"BPL",2024-04-14
"2113","Optus Stadium",16640,"West Coast","Richmond","2024-04-14","14:00:00",0,"5",16,13,109,10,10,70,39,"West Coast",27,"MOSTLY_SUNNY",13100,"Seth","Campbell",182,0,NA,"Richmond",44,6,4,2,8,6,75,0,1,0,3,0,0,0,0,0,0,0,1,6,0,0,0,1,0,81,47,NA,0,0,2,106,1,0,0,0,0,0,0,3,4,1,1,0,0,0,2,16,2.7,0,0,1,0,NA,"HFFL",2024-04-14
