"","Date","Season","Round","Venue","Player","Team","Opposition","Status","Match_id","GA","CP","UP","ED","DE","CM","MI5","One.Percenters","BO","TOG","K","HB","D","M","G","B","T","HO","I50","CL","CG","R50","FF","FA","AF","SC","CCL","SCL","SI","MG","TO","ITC","T5"
"5838",2024-06-28,2024,"Round 16","Gabba","Daniel Turner","Melbourne","Brisbane","Away",11093,1,4,6,8,80,3,1,0,0,69,9,1,10,5,1,0,1,0,3,0,1,0,0,0,54,59,0,0,6,247,1,0,1
"5839",2024-06-28,2024,"Round 16","Gabba","Max Gawn","Melbourne","Brisbane","Away",11093,0,7,2,5,55.6,1,0,4,0,86,4,5,9,2,0,0,2,41,1,1,0,0,0,0,77,79,0,1,7,103,0,0,0
"5840",2024-06-28,2024,"Round 16","Gabba","Kade Chandler","Melbourne","Brisbane","Away",11093,0,3,6,6,66.7,0,0,1,0,80,6,3,9,0,1,0,7,0,0,0,0,2,0,0,58,60,0,0,4,179,2,1,2
"5841",2024-06-28,2024,"Round 16","Gabba","Adam Tomlinson","Melbourne","Brisbane","Away",11093,0,3,3,6,75,0,0,1,0,86,5,3,8,3,0,0,3,0,0,0,1,4,0,1,39,39,0,0,0,180,2,3,0
"5842",2024-06-28,2024,"Round 16","Gabba","Kynan Brown  ↙","Melbourne","Brisbane","Away",11093,0,2,0,0,0,0,0,0,0,7,1,1,2,0,0,0,1,0,0,1,0,0,0,0,9,15,0,1,0,33,2,1,0
"5843",2024-06-29,2024,"Round 16","MCG","Jack Bowes","Geelong","Essendon","Home",11094,1,10,18,15,57.7,0,0,3,0,62,17,9,26,6,1,0,7,0,8,4,4,3,2,0,123,127,2,2,5,572,7,3,1
"5844",2024-06-29,2024,"Round 16","MCG","Ollie Dempsey","Geelong","Essendon","Home",11094,2,5,15,15,60,0,1,1,1,95,16,9,25,4,2,0,4,0,7,0,3,1,1,0,107,104,0,0,7,412,3,4,1
"5845",2024-06-29,2024,"Round 16","MCG","Thomas Stewart","Geelong","Essendon","Home",11094,0,9,12,16,69.6,2,0,2,0,82,17,6,23,8,0,0,5,0,4,4,4,2,1,1,105,97,2,2,6,384,3,5,0
"5846",2024-06-29,2024,"Round 16","MCG","Max Holmes","Geelong","Essendon","Home",11094,0,6,15,16,69.6,0,1,0,1,80,15,8,23,6,1,0,4,0,1,1,3,5,0,0,101,110,1,0,4,412,5,7,0
"5847",2024-06-29,2024,"Round 16","MCG","Patrick Dangerfield","Geelong","Essendon","Home",11094,0,12,10,13,59.1,2,0,1,0,76,11,11,22,5,0,0,6,0,3,1,5,2,1,1,92,81,1,0,6,330,6,3,2
"5848",2024-06-29,2024,"Round 16","MCG","Sam De Koning","Geelong","Essendon","Home",11094,0,10,10,14,66.7,0,0,1,0,78,7,14,21,3,0,0,1,16,3,5,7,1,0,5,63,64,1,4,5,177,3,0,0
"5849",2024-06-29,2024,"Round 16","MCG","Mitchell Duncan  ↗","Geelong","Essendon","Home",11094,1,5,14,17,85,0,0,1,2,69,13,7,20,5,1,0,2,0,3,0,2,2,1,1,80,119,0,0,7,381,3,6,0
"5850",2024-06-29,2024,"Round 16","MCG","Zach Tuohy","Geelong","Essendon","Home",11094,0,10,9,13,65,0,0,3,0,76,16,4,20,4,0,0,3,0,0,2,4,5,2,1,79,106,2,0,2,369,5,9,0
"5851",2024-06-29,2024,"Round 16","MCG","Gryan Miers","Geelong","Essendon","Home",11094,2,7,11,12,60,0,1,2,0,89,12,8,20,3,0,1,8,0,1,3,2,2,1,1,92,93,0,3,9,393,4,3,0
"5852",2024-06-29,2024,"Round 16","MCG","Tom Atkins","Geelong","Essendon","Home",11094,0,7,13,14,73.7,0,0,1,0,78,13,6,19,2,0,0,4,0,4,3,4,3,0,0,73,74,0,3,4,391,4,5,0
"5853",2024-06-29,2024,"Round 16","MCG","Zach Guthrie","Geelong","Essendon","Home",11094,0,9,6,13,76.5,1,0,0,2,81,11,6,17,6,0,0,0,0,0,3,2,4,1,0,64,64,0,3,3,135,4,9,0
"5854",2024-06-29,2024,"Round 16","MCG","Mark Blicavs","Geelong","Essendon","Home",11094,0,8,8,9,60,1,1,1,0,79,10,5,15,4,1,0,6,8,4,4,1,2,1,1,88,91,0,4,5,307,2,2,0
"5855",2024-06-29,2024,"Round 16","MCG","Jack Henry","Geelong","Essendon","Home",11094,0,5,10,8,53.3,0,0,7,0,100,13,2,15,6,0,0,1,0,2,1,3,7,1,0,66,68,0,1,5,358,3,7,0
"5856",2024-06-29,2024,"Round 16","MCG","Lawson Humphries","Geelong","Essendon","Home",11094,0,8,9,10,66.7,0,0,3,0,77,8,7,15,6,0,0,3,0,0,3,1,5,1,0,69,91,1,2,5,308,3,5,0
"5857",2024-06-29,2024,"Round 16","MCG","Mitchell Knevitt","Geelong","Essendon","Home",11094,0,3,11,11,84.6,0,1,1,0,78,10,3,13,8,1,1,5,0,4,1,2,2,1,0,88,80,0,1,4,300,2,3,1
"5858",2024-06-29,2024,"Round 16","MCG","Gary Rohan","Geelong","Essendon","Home",11094,3,3,8,6,50,2,4,2,1,81,11,1,12,7,2,1,0,0,6,0,3,0,0,1,66,58,0,0,8,385,4,0,0
"5859",2024-06-29,2024,"Round 16","MCG","Jeremy Cameron","Geelong","Essendon","Home",11094,0,5,6,7,58.3,0,2,2,1,93,8,4,12,3,2,3,1,0,1,0,3,0,0,1,57,56,0,0,7,249,2,0,0
"5860",2024-06-29,2024,"Round 16","MCG","Jake Kolodjashnij","Geelong","Essendon","Home",11094,0,2,8,7,63.6,0,0,3,0,100,8,3,11,5,0,0,5,0,0,0,3,1,0,1,62,56,0,0,4,147,1,5,0
"5861",2024-06-29,2024,"Round 16","MCG","Tyson Stengle","Geelong","Essendon","Home",11094,1,4,6,7,70,1,2,0,0,81,6,4,10,3,3,0,1,0,0,0,0,0,1,0,58,75,0,0,5,148,1,0,1
"5862",2024-06-29,2024,"Round 16","MCG","Bradley Close","Geelong","Essendon","Home",11094,1,1,9,10,100,0,0,1,0,81,8,2,10,3,1,0,6,0,2,0,3,0,0,2,61,67,0,0,5,239,2,0,2
"5863",2024-06-29,2024,"Round 16","MCG","Shannon Neale","Geelong","Essendon","Home",11094,0,6,3,6,75,1,1,6,0,78,5,3,8,2,1,1,2,3,1,0,3,0,0,1,42,62,0,0,4,88,2,2,2
"5864",2024-06-29,2024,"Round 16","MCG","Jhye Clark","Geelong","Essendon","Home",11094,0,6,4,5,62.5,0,0,1,0,70,3,5,8,1,0,0,3,0,1,2,2,1,0,1,31,51,1,1,1,135,2,2,1
"5865",2024-06-29,2024,"Round 16","MCG","Mark O'Connor  ↙","Geelong","Essendon","Home",11094,0,1,5,5,83.3,0,0,0,0,16,6,0,6,3,0,0,1,0,1,1,0,2,0,0,31,15,0,1,3,140,0,0,0
"5866",2024-06-29,2024,"Round 16","MCG","Jye Caldwell","Essendon","Geelong","Away",11094,1,18,13,19,59.4,0,0,1,0,87,18,14,32,4,0,0,12,0,4,12,5,4,2,0,144,127,3,9,3,385,6,3,1
"5867",2024-06-29,2024,"Round 16","MCG","Nicholas Martin","Essendon","Geelong","Away",11094,1,6,19,17,63,0,0,1,0,88,17,10,27,2,0,0,1,0,10,1,6,2,1,1,79,75,0,1,2,565,9,6,0
"5868",2024-06-29,2024,"Round 16","MCG","Zachary Merrett","Essendon","Geelong","Away",11094,0,8,15,11,47.8,0,0,1,0,81,11,12,23,2,1,1,5,0,4,4,6,1,2,1,89,78,2,2,3,314,7,0,0
"5869",2024-06-29,2024,"Round 16","MCG","Dyson Heppell","Essendon","Geelong","Away",11094,0,9,13,17,77.3,0,0,1,1,84,11,11,22,5,0,0,2,0,1,2,4,3,2,1,77,78,0,2,2,206,2,7,0
"5870",2024-06-29,2024,"Round 16","MCG","Andrew McGrath","Essendon","Geelong","Away",11094,0,5,12,14,77.8,1,0,0,0,77,11,7,18,7,0,0,2,0,2,0,3,7,0,1,73,77,0,0,0,305,4,7,0
"5871",2024-06-29,2024,"Round 16","MCG","Sam Durham","Essendon","Geelong","Away",11094,2,6,11,12,66.7,1,0,1,0,81,9,9,18,4,0,0,10,0,5,4,3,0,0,2,91,89,2,2,5,345,1,2,2
"5872",2024-06-29,2024,"Round 16","MCG","Matt Guelfi","Essendon","Geelong","Away",11094,0,7,7,12,70.6,0,0,3,0,89,12,5,17,1,1,0,7,0,3,4,2,0,2,1,82,112,1,3,2,309,4,4,2
"5873",2024-06-29,2024,"Round 16","MCG","Peter Wright","Essendon","Geelong","Away",11094,0,9,6,7,46.7,3,4,4,0,88,8,7,15,6,2,1,2,2,2,0,5,0,0,0,79,91,0,0,3,238,7,2,2
"5874",2024-06-29,2024,"Round 16","MCG","Jordan Ridley","Essendon","Geelong","Away",11094,0,5,6,12,80,0,0,3,0,91,10,5,15,3,0,0,1,0,0,0,4,6,1,2,48,63,0,0,0,240,1,6,0
"5875",2024-06-29,2024,"Round 16","MCG","Xavier Duursma","Essendon","Geelong","Away",11094,0,2,13,12,80,0,0,2,2,79,12,3,15,8,0,0,2,0,4,0,1,2,0,0,74,64,0,0,0,428,3,3,0
"5876",2024-06-29,2024,"Round 16","MCG","Archie Perkins","Essendon","Geelong","Away",11094,0,6,8,5,35.7,0,1,1,0,63,7,7,14,2,0,1,4,0,2,2,4,0,0,0,58,35,0,2,1,202,4,2,0
"5877",2024-06-29,2024,"Round 16","MCG","Todd Goldstein","Essendon","Geelong","Away",11094,0,9,3,7,53.8,0,0,2,0,67,2,11,13,1,0,0,0,33,3,5,1,0,2,0,66,88,2,3,3,74,2,1,0
"5878",2024-06-29,2024,"Round 16","MCG","Jayden Laverde","Essendon","Geelong","Away",11094,0,3,9,7,53.8,0,0,6,0,91,9,4,13,5,0,0,1,0,2,0,5,3,0,0,54,38,0,0,0,204,3,4,0
"5879",2024-06-29,2024,"Round 16","MCG","Jade Gresham","Essendon","Geelong","Away",11094,0,3,7,5,38.5,0,1,1,0,83,11,2,13,3,1,1,1,0,3,1,2,1,0,0,57,51,0,1,3,218,4,0,0
"5880",2024-06-29,2024,"Round 16","MCG","Nick Hind","Essendon","Geelong","Away",11094,1,8,5,5,38.5,0,0,2,0,75,10,3,13,0,1,0,6,0,4,4,4,0,1,1,64,68,0,4,3,215,5,1,2
"5881",2024-06-29,2024,"Round 16","MCG","Mason Redman","Essendon","Geelong","Away",11094,0,2,9,9,75,0,1,2,0,82,11,1,12,5,0,0,4,0,1,1,2,3,0,0,66,57,0,1,4,293,2,5,0
"5882",2024-06-29,2024,"Round 16","MCG","Harrison Jones  ↗","Essendon","Geelong","Away",11094,0,4,9,10,83.3,0,0,5,0,67,9,3,12,8,0,0,4,0,2,0,1,0,1,0,74,82,0,0,0,232,4,5,1
"5883",2024-06-29,2024,"Round 16","MCG","Kyle Langford","Essendon","Geelong","Away",11094,3,4,6,8,80,0,1,1,0,82,7,3,10,5,1,1,4,0,2,1,0,0,0,0,65,78,0,1,6,273,1,2,2
"5884",2024-06-29,2024,"Round 16","MCG","Jake Stringer","Essendon","Geelong","Away",11094,0,4,4,5,55.6,0,1,0,0,70,6,3,9,3,2,0,2,0,2,2,5,0,0,1,50,39,1,1,4,247,2,0,0
"5885",2024-06-29,2024,"Round 16","MCG","Sam Draper","Essendon","Geelong","Away",11094,0,6,1,3,33.3,0,0,1,0,77,5,4,9,1,0,0,2,24,2,3,7,0,0,3,49,35,1,2,0,106,3,0,1
"5886",2024-06-29,2024,"Round 16","MCG","Ben McKay","Essendon","Geelong","Away",11094,0,5,5,6,75,0,0,7,0,96,6,2,8,1,0,0,0,0,1,0,2,2,3,0,28,37,0,0,1,213,1,9,0
"5887",2024-06-29,2024,"Round 16","MCG","Jye Menzie","Essendon","Geelong","Away",11094,0,2,5,4,50,0,0,0,2,77,6,2,8,2,0,0,3,0,1,0,4,4,1,1,38,22,0,0,0,136,3,2,0
"5888",2024-06-29,2024,"Round 16","MCG","Nikolas Cox  ↙","Essendon","Geelong","Away",11094,0,2,5,3,42.9,0,0,1,0,24,3,4,7,1,0,0,1,0,0,0,2,1,0,0,24,8,0,0,0,73,2,1,0
"5889",2024-06-29,2024,"Round 16","People First Stadium","Noah Anderson","Gold Coast","Collingwood","Home",11095,0,13,24,30,76.9,0,0,1,0,89,16,23,39,8,0,0,5,0,4,6,2,5,2,0,140,140,4,2,8,412,3,7,0
"5890",2024-06-29,2024,"Round 16","People First Stadium","Sam Flanders","Gold Coast","Collingwood","Home",11095,1,15,18,23,69.7,0,0,0,0,80,13,20,33,3,1,1,3,0,5,6,5,0,0,1,104,114,1,5,8,357,3,4,1
"5891",2024-06-29,2024,"Round 16","People First Stadium","Touk Miller","Gold Coast","Collingwood","Home",11095,2,10,21,23,74.2,0,0,1,0,87,12,19,31,2,0,2,5,0,5,3,4,3,1,1,100,121,1,2,9,451,6,2,1
"5892",2024-06-29,2024,"Round 16","People First Stadium","Ben Ainsworth","Gold Coast","Collingwood","Home",11095,0,2,26,20,71.4,0,2,0,0,77,17,11,28,9,2,1,0,0,5,0,2,1,0,0,113,106,0,0,8,505,3,2,0
"5893",2024-06-29,2024,"Round 16","People First Stadium","Will Graham","Gold Coast","Collingwood","Home",11095,0,10,14,17,77.3,0,0,3,0,65,6,16,22,3,1,1,3,0,4,4,6,0,1,2,73,95,2,2,7,214,3,4,3
"5894",2024-06-29,2024,"Round 16","People First Stadium","Alex Sexton","Gold Coast","Collingwood","Home",11095,0,2,13,16,80,0,0,1,3,76,14,6,20,4,0,1,3,0,1,0,0,3,0,0,79,86,0,0,4,444,1,5,0
"5895",2024-06-29,2024,"Round 16","People First Stadium","Matt Rowell","Gold Coast","Collingwood","Home",11095,0,10,10,15,75,0,0,2,0,79,8,12,20,2,0,0,4,0,3,3,2,0,1,0,71,79,2,1,3,192,2,4,0
"5896",2024-06-29,2024,"Round 16","People First Stadium","Joel Jeffrey","Gold Coast","Collingwood","Home",11095,0,6,13,17,85,0,0,2,0,78,10,10,20,6,0,0,1,0,1,2,1,8,0,0,72,92,0,2,2,410,3,3,0
"5897",2024-06-29,2024,"Round 16","People First Stadium","Jarrod Witts","Gold Coast","Collingwood","Home",11095,1,10,9,11,57.9,0,0,4,0,83,8,11,19,3,0,0,2,32,6,3,3,0,0,1,92,102,2,1,7,156,3,2,0
"5898",2024-06-29,2024,"Round 16","People First Stadium","Wil Powell","Gold Coast","Collingwood","Home",11095,0,4,13,14,73.7,1,0,3,0,85,12,7,19,6,0,0,5,0,5,0,3,3,1,2,83,75,0,0,7,569,2,4,0
"5899",2024-06-29,2024,"Round 16","People First Stadium","Bodhi Uwland","Gold Coast","Collingwood","Home",11095,1,3,15,15,83.3,0,0,4,0,89,13,5,18,4,0,0,3,0,0,0,2,4,1,1,71,95,0,0,5,368,1,2,0
"5900",2024-06-29,2024,"Round 16","People First Stadium","Nicholas Holman","Gold Coast","Collingwood","Home",11095,0,3,14,12,70.6,0,0,1,0,79,8,9,17,3,1,1,3,0,3,0,3,0,2,0,72,55,0,0,7,304,2,4,0
"5901",2024-06-29,2024,"Round 16","People First Stadium","Samuel Collins","Gold Coast","Collingwood","Home",11095,0,9,8,14,87.5,1,0,12,0,97,6,10,16,5,0,0,1,0,2,1,1,5,0,0,57,104,0,1,4,207,3,11,0
"5902",2024-06-29,2024,"Round 16","People First Stadium","Jack Lukosius","Gold Coast","Collingwood","Home",11095,2,7,8,9,56.2,0,2,2,0,80,13,3,16,3,2,3,1,2,6,1,3,1,1,0,76,86,0,1,9,342,3,2,0
"5903",2024-06-29,2024,"Round 16","People First Stadium","Ben Long","Gold Coast","Collingwood","Home",11095,1,7,10,8,53.3,0,0,2,0,92,9,6,15,3,2,0,3,0,4,1,6,0,1,4,61,84,0,1,7,246,5,0,3
"5904",2024-06-29,2024,"Round 16","People First Stadium","Sam Clohesy","Gold Coast","Collingwood","Home",11095,0,4,9,10,76.9,0,0,1,0,83,7,6,13,2,0,0,2,0,2,1,1,0,2,1,46,56,0,1,3,192,2,2,1
"5905",2024-06-29,2024,"Round 16","People First Stadium","Charlie Ballard","Gold Coast","Collingwood","Home",11095,0,4,4,9,90,1,0,4,0,87,8,2,10,4,0,0,1,0,2,1,0,1,0,0,44,58,0,1,1,239,2,7,0
"5906",2024-06-29,2024,"Round 16","People First Stadium","Mac Andrew","Gold Coast","Collingwood","Home",11095,0,2,7,7,70,0,0,5,0,89,7,3,10,4,0,0,2,0,1,0,5,2,0,3,38,48,0,0,2,188,2,4,0
"5907",2024-06-29,2024,"Round 16","People First Stadium","Sam Day","Gold Coast","Collingwood","Home",11095,0,5,6,4,50,1,2,1,0,60,6,2,8,5,1,1,1,1,2,0,3,0,0,1,46,48,0,0,3,164,3,1,1
"5908",2024-06-29,2024,"Round 16","People First Stadium","Ben King","Gold Coast","Collingwood","Home",11095,0,4,4,6,75,0,3,0,0,86,8,0,8,4,4,0,0,0,2,0,1,0,3,0,63,65,0,0,5,243,2,0,0
"5909",2024-06-29,2024,"Round 16","People First Stadium","Thomas Berry","Gold Coast","Collingwood","Home",11095,0,2,6,4,57.1,0,0,3,2,69,3,4,7,2,0,0,2,0,2,0,3,0,0,0,31,26,0,0,4,193,1,1,1
"5910",2024-06-29,2024,"Round 16","People First Stadium","Bailey Humphrey  ↙","Gold Coast","Collingwood","Home",11095,1,3,3,3,50,0,1,0,0,37,5,1,6,2,0,1,0,0,2,0,2,0,1,1,22,21,0,0,4,134,3,1,0
"5911",2024-06-29,2024,"Round 16","People First Stadium","David Swallow  ↗","Gold Coast","Collingwood","Home",11095,0,2,3,3,60,1,1,0,0,55,4,1,5,2,0,1,1,0,1,0,0,0,0,0,25,25,0,0,2,107,1,0,1
"5912",2024-06-29,2024,"Round 16","People First Stadium","Nick Daicos","Collingwood","Gold Coast","Away",11095,2,11,22,21,65.6,0,0,1,1,88,19,13,32,4,2,1,3,0,5,5,9,2,4,3,115,116,0,5,9,691,5,4,0
"5913",2024-06-29,2024,"Round 16","People First Stadium","Jordan De Goey","Collingwood","Gold Coast","Away",11095,0,7,13,16,76.2,0,1,0,0,85,13,8,21,4,2,1,4,0,2,5,4,2,1,0,97,107,1,4,11,463,3,2,0
"5914",2024-06-29,2024,"Round 16","People First Stadium","Patrick Lipinski","Collingwood","Gold Coast","Away",11095,1,9,10,18,85.7,0,1,0,0,82,9,12,21,3,1,1,3,0,2,4,1,0,0,0,79,93,1,3,7,217,2,3,2
"5915",2024-06-29,2024,"Round 16","People First Stadium","Josh Daicos","Collingwood","Gold Coast","Away",11095,0,8,13,13,65,0,2,0,0,88,10,10,20,5,1,1,6,0,2,2,1,4,2,0,98,100,1,1,5,315,0,2,0
"5916",2024-06-29,2024,"Round 16","People First Stadium","Jeremy Howe","Collingwood","Gold Coast","Away",11095,0,5,7,16,84.2,0,1,3,1,93,14,5,19,4,1,0,3,0,1,0,3,5,4,2,80,101,0,0,7,441,5,5,0
"5917",2024-06-29,2024,"Round 16","People First Stadium","Scott Pendlebury","Collingwood","Gold Coast","Away",11095,0,7,11,10,55.6,0,0,2,0,73,11,7,18,3,1,0,4,0,4,4,2,3,0,0,78,73,2,2,5,382,3,1,0
"5918",2024-06-29,2024,"Round 16","People First Stadium","Jack Crisp","Collingwood","Gold Coast","Away",11095,0,8,7,9,52.9,0,0,3,0,81,11,6,17,0,0,0,9,0,6,7,7,4,1,1,79,68,3,4,4,377,8,1,0
"5919",2024-06-29,2024,"Round 16","People First Stadium","John Noble","Collingwood","Gold Coast","Away",11095,0,3,12,15,88.2,0,0,0,2,65,10,7,17,4,0,0,3,0,0,1,1,9,0,0,68,76,0,1,2,323,3,4,1
"5920",2024-06-29,2024,"Round 16","People First Stadium","Steele Sidebottom","Collingwood","Gold Coast","Away",11095,0,6,9,9,56.2,0,0,1,0,83,11,5,16,2,0,0,4,0,5,3,4,2,1,2,60,60,1,2,2,405,5,2,0
"5921",2024-06-29,2024,"Round 16","People First Stadium","Darcy Cameron","Collingwood","Gold Coast","Away",11095,0,10,7,9,56.2,1,0,4,0,82,11,5,16,5,0,0,5,28,2,4,4,2,2,0,108,99,2,2,3,229,4,6,0
"5922",2024-06-29,2024,"Round 16","People First Stadium","Isaac Quaynor","Collingwood","Gold Coast","Away",11095,0,5,9,13,86.7,1,0,1,0,83,7,8,15,5,0,0,6,0,0,1,2,3,1,0,77,75,0,1,3,163,3,4,0
"5923",2024-06-29,2024,"Round 16","People First Stadium","Bobby Hill","Collingwood","Gold Coast","Away",11095,3,3,12,7,50,0,1,1,1,86,12,2,14,4,1,2,2,0,3,0,6,0,0,2,62,48,0,0,8,316,6,0,1
"5924",2024-06-29,2024,"Round 16","People First Stadium","Brayden Maynard","Collingwood","Gold Coast","Away",11095,0,4,7,8,61.5,0,0,1,0,73,11,2,13,3,0,0,3,0,2,2,1,8,1,0,59,56,0,2,3,522,3,4,0
"5925",2024-06-29,2024,"Round 16","People First Stadium","Will H-Elliott","Collingwood","Gold Coast","Away",11095,1,3,7,8,66.7,0,2,3,0,85,9,3,12,3,1,0,1,0,3,0,1,3,0,0,52,72,0,0,3,327,4,3,1
"5926",2024-06-29,2024,"Round 16","People First Stadium","Darcy Moore","Collingwood","Gold Coast","Away",11095,0,4,3,9,81.8,0,0,11,0,100,5,6,11,2,0,0,0,0,1,0,2,3,0,1,30,46,0,0,3,184,2,7,0
"5927",2024-06-29,2024,"Round 16","People First Stadium","Brody Mihocek","Collingwood","Gold Coast","Away",11095,0,7,4,7,63.6,0,0,1,0,82,5,6,11,2,2,1,0,0,2,0,2,0,1,1,44,59,0,0,4,113,1,0,0
"5928",2024-06-29,2024,"Round 16","People First Stadium","Oleg Markov","Collingwood","Gold Coast","Away",11095,0,4,5,7,77.8,0,0,0,0,76,2,7,9,1,0,0,2,0,0,0,1,1,0,0,31,39,0,0,1,131,2,4,0
"5929",2024-06-29,2024,"Round 16","People First Stadium","Beau McCreery  ↗","Collingwood","Gold Coast","Away",11095,1,2,6,4,44.4,0,0,0,0,48,6,3,9,0,0,0,3,0,3,0,3,0,0,2,30,30,0,0,1,198,4,1,1
"5930",2024-06-29,2024,"Round 16","People First Stadium","Harvey Harrison","Collingwood","Gold Coast","Away",11095,1,4,6,5,55.6,0,0,0,0,81,3,6,9,1,0,0,5,0,1,1,2,0,0,0,44,37,0,1,1,48,2,1,0
"5931",2024-06-29,2024,"Round 16","People First Stadium","Lachie Sullivan","Collingwood","Gold Coast","Away",11095,0,5,3,3,33.3,0,1,0,0,69,3,6,9,1,0,1,0,0,2,0,2,0,0,0,25,22,0,0,3,136,3,2,0
"5932",2024-06-29,2024,"Round 16","People First Stadium","Nathan Kreuger","Collingwood","Gold Coast","Away",11095,0,3,4,4,57.1,0,2,0,0,67,4,3,7,4,1,1,3,9,2,0,1,0,0,0,58,64,0,0,4,170,1,1,1
"5933",2024-06-29,2024,"Round 16","People First Stadium","Billy Frampton","Collingwood","Gold Coast","Away",11095,0,1,6,5,83.3,0,0,6,0,93,5,1,6,5,0,0,2,0,0,0,4,3,0,3,31,43,0,0,1,156,2,3,0
"5934",2024-06-29,2024,"Round 16","People First Stadium","Joe Richards  ↙","Collingwood","Gold Coast","Away",11095,1,2,4,4,66.7,0,0,1,1,36,5,1,6,2,0,0,1,0,2,0,0,0,0,0,27,36,0,0,5,164,0,0,0
"5935",2024-06-29,2024,"Round 16","Marvel Stadium","Darcy Tucker","North Melbourne","Western Bulldogs","Home",11096,0,5,25,25,83.3,0,0,1,0,83,17,13,30,7,0,0,5,0,2,1,3,5,0,0,118,108,0,1,3,375,6,3,0
"5936",2024-06-29,2024,"Round 16","Marvel Stadium","Harry Sheezel","North Melbourne","Western Bulldogs","Home",11096,1,12,13,22,81.5,0,0,2,0,86,12,15,27,5,1,0,1,0,2,5,2,3,0,0,91,103,1,4,6,338,2,3,0
"5937",2024-06-29,2024,"Round 16","Marvel Stadium","Zac Fisher  ↗","North Melbourne","Western Bulldogs","Home",11096,0,4,13,17,77.3,0,0,1,0,43,17,5,22,2,0,0,0,0,2,0,2,7,0,0,67,83,0,0,1,469,5,2,0
"5938",2024-06-29,2024,"Round 16","Marvel Stadium","Bailey Scott","North Melbourne","Western Bulldogs","Home",11096,1,7,14,12,54.5,0,1,0,0,80,15,7,22,2,0,1,4,0,4,2,3,3,1,0,83,72,0,2,6,547,6,2,0
"5939",2024-06-29,2024,"Round 16","Marvel Stadium","Tom Powell","North Melbourne","Western Bulldogs","Home",11096,1,8,14,18,81.8,0,0,0,0,77,7,15,22,5,0,0,2,0,1,3,1,2,0,0,74,79,1,2,5,213,3,3,0
"5940",2024-06-29,2024,"Round 16","Marvel Stadium","Jy Simpkin","North Melbourne","Western Bulldogs","Home",11096,0,7,16,12,57.1,0,0,1,2,85,16,5,21,2,0,0,3,0,5,3,5,1,0,4,64,68,2,1,5,443,2,1,0
"5941",2024-06-29,2024,"Round 16","Marvel Stadium","Charlie Comben","North Melbourne","Western Bulldogs","Home",11096,0,10,12,18,85.7,2,0,7,0,100,10,11,21,7,0,0,1,0,0,0,1,4,2,1,76,117,0,0,1,259,3,12,0
"5942",2024-06-29,2024,"Round 16","Marvel Stadium","Tristan Xerri","North Melbourne","Western Bulldogs","Home",11096,0,13,5,15,75,3,1,4,0,86,10,10,20,5,1,0,6,34,1,4,1,1,0,0,129,141,2,2,4,186,4,3,0
"5943",2024-06-29,2024,"Round 16","Marvel Stadium","Luke D-Uniacke","North Melbourne","Western Bulldogs","Home",11096,0,8,10,14,82.4,0,0,2,2,86,5,12,17,2,0,0,6,0,2,6,2,2,1,1,67,72,4,2,3,179,2,1,0
"5944",2024-06-29,2024,"Round 16","Marvel Stadium","Eddie Ford","North Melbourne","Western Bulldogs","Home",11096,1,4,13,13,76.5,1,4,0,0,81,11,6,17,8,1,2,4,0,2,0,0,0,0,0,93,85,0,0,7,266,0,0,2
"5945",2024-06-29,2024,"Round 16","Marvel Stadium","Liam Shiels","North Melbourne","Western Bulldogs","Home",11096,0,7,9,10,66.7,2,0,2,0,83,7,8,15,6,0,0,3,0,2,0,1,2,1,1,65,70,0,0,3,206,4,6,1
"5946",2024-06-29,2024,"Round 16","Marvel Stadium","Aidan Corr","North Melbourne","Western Bulldogs","Home",11096,0,1,13,14,93.3,0,0,4,0,100,11,4,15,4,0,0,1,0,0,0,4,6,1,2,52,52,0,0,3,293,2,1,0
"5947",2024-06-29,2024,"Round 16","Marvel Stadium","Cameron Zurhaar","North Melbourne","Western Bulldogs","Home",11096,0,5,10,12,80,0,2,1,0,87,9,6,15,3,2,1,2,0,4,1,4,0,1,1,67,67,0,1,7,268,2,2,2
"5948",2024-06-29,2024,"Round 16","Marvel Stadium","Paul Curtis","North Melbourne","Western Bulldogs","Home",11096,0,10,5,10,71.4,2,0,2,0,85,5,9,14,3,2,0,5,0,3,0,5,0,1,2,69,76,0,0,5,158,3,3,1
"5949",2024-06-29,2024,"Round 16","Marvel Stadium","Will Phillips","North Melbourne","Western Bulldogs","Home",11096,0,4,9,8,61.5,0,0,0,0,70,7,6,13,2,0,0,4,0,4,1,3,1,0,2,49,44,0,1,2,198,1,1,0
"5950",2024-06-29,2024,"Round 16","Marvel Stadium","Jackson Archer","North Melbourne","Western Bulldogs","Home",11096,0,9,4,12,92.3,1,0,2,0,85,6,7,13,3,0,0,4,0,0,1,3,2,4,2,55,76,0,1,1,65,1,10,0
"5951",2024-06-29,2024,"Round 16","Marvel Stadium","Luke McDonald","North Melbourne","Western Bulldogs","Home",11096,0,4,8,10,83.3,0,0,2,0,74,8,4,12,3,0,0,1,0,2,0,2,2,0,0,45,51,0,0,1,296,4,4,0
"5952",2024-06-29,2024,"Round 16","Marvel Stadium","Curtis Taylor","North Melbourne","Western Bulldogs","Home",11096,0,2,9,10,83.3,0,1,0,0,70,8,4,12,5,1,0,0,0,0,0,2,3,1,1,51,51,0,0,3,213,4,2,0
